numeric__RAM_GB,numeric__Storage_GB,numeric__Battery_mAh,numeric__Charging_W,numeric__Screen_Size_Inches,numeric__Resolution_Width,numeric__Resolution_Height,numeric__Refresh_Rate_Hz,numeric__Rear_Camera_MP,numeric__Front_Camera_MP,numeric__Processor_Speed_GHz,numeric__Cores,numeric__Has_3G,numeric__Has_4G,numeric__Has_5G,numeric__Has_VoLTE,numeric__Has_WiFi,numeric__Has_NFC,numeric__External_Memory_Supported,numeric__Android_Version,numeric__FM_Radio,numeric__Resolution_Megapixels,numeric__Total_Camera_MP,numeric__Battery_per_Screen_Inch,numeric__Storage_per_RAM_GB,numeric__Resolution_Aspect_Ratio,Price_Category_Encoded
8.0,256.0,5500.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,3.528,100.0,811.2094395280236,32.0,0.45,1
12.0,256.0,5000.0,80.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.592,66.0,749.6251874062968,21.333333333333332,0.45,1
8.0,128.0,6000.0,45.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.58336,66.0,886.2629246676514,16.0,0.451505016722408,1
8.0,256.0,5200.0,45.0,6.78,1080.0,2436.0,144.0,50.0,13.0,2.2,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,2.63088,63.0,766.9616519174041,32.0,0.4433497536945813,0
6.0,128.0,6000.0,25.0,6.45,1080.0,2340.0,90.0,50.0,13.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.5272,63.0,930.2325581395348,21.333333333333332,0.46153846153846156,0
12.0,256.0,6500.0,80.0,6.85,1216.0,2688.0,144.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.268608,66.0,948.9051094890511,21.333333333333332,0.4523809523809524,2
8.0,256.0,5030.0,45.0,6.3,1206.0,2622.0,120.0,48.0,24.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,1.0,3.162132,72.0,798.4126984126984,32.0,0.459954233409611,2
8.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.592,96.0,749.6251874062968,16.0,0.45,0
8.0,128.0,5000.0,66.0,6.78,1200.0,2652.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,3.1824,66.0,737.4631268436578,16.0,0.45248868778280543,1
8.0,256.0,4500.0,68.0,6.7,1220.0,2712.0,144.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.30864,100.0,671.6417910447761,32.0,0.4498525073746313,1
4.0,128.0,6000.0,44.0,6.72,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60064,58.0,892.8571428571429,32.0,0.4485049833887043,0
8.0,256.0,4674.0,45.0,6.7,1290.0,2796.0,120.0,48.0,12.0,4.04,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,3.60684,60.0,697.6119402985074,32.0,0.4613733905579399,2
8.0,128.0,4700.0,45.0,6.7,1080.0,2412.0,120.0,50.0,32.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,2.60496,82.0,701.4925373134328,16.0,0.44776119402985076,1
4.0,128.0,5000.0,18.0,6.67,1600.0,720.0,120.0,50.0,5.0,1.6,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,55.0,749.6251874062968,32.0,2.2222222222222223,0
12.0,256.0,7300.0,90.0,6.77,1080.0,2392.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.58336,82.0,1078.2865583456426,21.333333333333332,0.451505016722408,1
4.0,64.0,5200.0,15.0,6.88,720.0,1640.0,120.0,32.0,8.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,1.1808,40.0,755.8139534883721,16.0,0.43902439024390244,0
8.0,128.0,5500.0,45.0,6.67,720.0,1600.0,120.0,50.0,8.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.152,58.0,824.5877061469265,16.0,0.45,0
12.0,256.0,6400.0,80.0,6.78,1260.0,2800.0,144.0,50.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,3.528,82.0,943.952802359882,21.333333333333332,0.45,2
6.0,128.0,5800.0,25.0,6.7,720.0,1600.0,90.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,0.0,1.152,58.0,865.6716417910447,21.333333333333332,0.45,0
12.0,256.0,5000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,749.6251874062968,21.333333333333332,0.45,1
16.0,256.0,5100.0,45.0,6.82,1344.0,2992.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,4.021248,100.0,747.8005865102639,16.0,0.44919786096256686,2
8.0,256.0,6000.0,25.0,6.6,1080.0,2340.0,120.0,50.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.5272,63.0,909.0909090909091,32.0,0.46153846153846156,1
8.0,128.0,5500.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.51392,82.0,811.2094395280236,16.0,0.4546762589928058,1
8.0,256.0,5200.0,100.0,6.7,1200.0,2664.0,120.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.1968,100.0,776.1194029850747,32.0,0.45045045045045046,1
6.0,128.0,6000.0,25.0,6.67,1080.0,2400.0,120.0,108.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,140.0,899.5502248875563,21.333333333333332,0.45,1
8.0,256.0,6000.0,33.0,6.72,1080.0,2400.0,120.0,50.0,16.0,2.7,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,2.592,66.0,892.8571428571429,32.0,0.45,1
8.0,256.0,5000.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.1,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,3.528,100.0,737.4631268436578,32.0,0.45,2
8.0,128.0,5000.0,33.0,6.7,1080.0,2400.0,90.0,50.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,2.592,82.0,746.2686567164179,16.0,0.45,1
8.0,256.0,5000.0,150.0,6.74,1080.0,2400.0,165.0,108.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.592,140.0,741.8397626112759,32.0,0.45,1
8.0,256.0,4500.0,45.0,6.6,1080.0,2340.0,120.0,50.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,2.5272,60.0,681.8181818181819,32.0,0.46153846153846156,2
8.0,128.0,5000.0,80.0,6.74,1240.0,2772.0,120.0,50.0,16.0,3.05,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,3.43728,66.0,741.8397626112759,16.0,0.44733044733044736,1
4.0,64.0,6000.0,45.0,6.4,720.0,1600.0,90.0,48.0,13.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.152,61.0,937.5,16.0,0.45,0
12.0,512.0,7000.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,3.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.51392,82.0,1032.448377581121,42.666666666666664,0.4546762589928058,2
16.0,512.0,7000.0,120.0,6.78,1260.0,2800.0,144.0,50.0,32.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.528,82.0,1032.448377581121,32.0,0.45,2
8.0,256.0,6000.0,45.0,6.57,1080.0,2372.0,120.0,50.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.56176,82.0,913.2420091324201,32.0,0.45531197301854975,2
8.0,256.0,6000.0,80.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,66.0,895.5223880597015,32.0,0.44776119402985076,1
12.0,256.0,6000.0,80.0,6.83,1272.0,2800.0,120.0,50.0,16.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,3.5616,66.0,878.4773060029282,21.333333333333332,0.4542857142857143,1
12.0,256.0,5000.0,45.0,6.7,1080.0,2340.0,120.0,50.0,12.0,2.9,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.5272,62.0,746.2686567164179,21.333333333333332,0.46153846153846156,2
12.0,256.0,6500.0,120.0,6.84,1440.0,3168.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,4.56192,100.0,950.2923976608188,21.333333333333332,0.45454545454545453,2
6.0,128.0,5000.0,25.0,6.7,720.0,1600.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.152,58.0,746.2686567164179,21.333333333333332,0.45,0
12.0,256.0,6000.0,80.0,6.83,1272.0,2800.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,3.5616,82.0,878.4773060029282,21.333333333333332,0.4542857142857143,2
6.0,128.0,6000.0,45.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,1.15488,58.0,899.5502248875563,21.333333333333332,0.4488778054862843,1
12.0,512.0,6200.0,90.0,6.67,1220.0,2712.0,120.0,50.0,20.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.30864,70.0,929.5352323838081,42.666666666666664,0.4498525073746313,2
16.0,1.0,6000.0,120.0,6.82,1440.0,3168.0,144.0,50.0,32.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,4.56192,82.0,879.7653958944281,0.0625,0.45454545454545453,2
4.0,64.0,5800.0,25.0,6.7,720.0,1600.0,90.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,0.0,1.152,58.0,865.6716417910447,16.0,0.45,0
8.0,128.0,5000.0,33.0,6.78,1080.0,2436.0,120.0,50.0,13.0,2.2,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,2.63088,63.0,737.4631268436578,16.0,0.4433497536945813,1
12.0,256.0,7620.0,90.0,6.78,1260.0,2800.0,144.0,50.0,16.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.528,66.0,1123.8938053097345,21.333333333333332,0.45,1
12.0,512.0,5200.0,80.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,82.0,776.1194029850747,42.666666666666664,0.44776119402985076,1
12.0,256.0,6000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.3,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.592,66.0,899.5502248875563,21.333333333333332,0.45,1
8.0,256.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,50.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,2.592,114.0,749.6251874062968,32.0,0.45,0
8.0,256.0,5500.0,100.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.51392,66.0,811.2094395280236,32.0,0.4546762589928058,2
8.0,128.0,4800.0,44.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.592,80.0,719.6401799100449,16.0,0.45,1
8.0,512.0,3274.0,45.0,6.1,1179.0,2556.0,120.0,48.0,12.0,3.78,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,3.013524,60.0,536.7213114754098,64.0,0.4612676056338028,2
12.0,256.0,5000.0,68.0,6.78,1080.0,2400.0,144.0,108.0,50.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,158.0,737.4631268436578,21.333333333333332,0.45,0
12.0,256.0,4400.0,25.0,7.6,1856.0,2160.0,120.0,50.0,16.0,3.39,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,4.00896,66.0,578.9473684210527,21.333333333333332,0.8592592592592593,2
8.0,128.0,5000.0,45.0,6.78,1080.0,2412.0,120.0,108.0,32.0,2.91,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.60496,140.0,737.4631268436578,16.0,0.44776119402985076,2
8.0,128.0,5000.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,3.528,100.0,737.4631268436578,16.0,0.45,1
12.0,128.0,5050.0,30.0,6.7,1344.0,2992.0,120.0,50.0,10.5,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,4.021248,60.5,753.7313432835821,10.666666666666666,0.44919786096256686,2
8.0,128.0,4500.0,25.0,6.4,1080.0,2340.0,120.0,50.0,10.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.5272,60.0,703.125,16.0,0.46153846153846156,2
8.0,128.0,4500.0,45.0,6.5,1080.0,2400.0,120.0,12.0,32.0,2.84,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,2.592,44.0,692.3076923076923,16.0,0.45,1
8.0,128.0,5500.0,45.0,6.78,1080.0,2436.0,144.0,64.0,13.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.63088,77.0,811.2094395280236,16.0,0.4433497536945813,1
8.0,256.0,6000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,66.0,899.5502248875563,32.0,0.45,1
8.0,256.0,8000.0,66.0,6.78,1224.0,2700.0,120.0,50.0,16.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.3048,66.0,1179.9410029498524,32.0,0.4533333333333333,1
12.0,256.0,5600.0,80.0,7.95,2156.0,2344.0,120.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,5.053664,66.0,704.4025157232704,21.333333333333332,0.9197952218430034,2
8.0,128.0,6500.0,67.0,6.74,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,2.592,82.0,964.3916913946588,16.0,0.45,1
8.0,256.0,6000.0,80.0,6.83,1272.0,2800.0,120.0,50.0,16.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,3.5616,66.0,878.4773060029282,32.0,0.4542857142857143,1
8.0,128.0,5500.0,45.0,6.74,1080.0,2340.0,120.0,50.0,16.0,2.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,2.5272,66.0,816.0237388724036,16.0,0.46153846153846156,2
12.0,512.0,25500.0,66.0,6.95,1080.0,2460.0,144.0,64.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.6568,96.0,3669.0647482014388,42.666666666666664,0.43902439024390244,2
8.0,256.0,5000.0,50.0,6.77,1080.0,2392.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.58336,100.0,738.5524372230428,32.0,0.451505016722408,1
8.0,128.0,5000.0,25.0,6.7,1080.0,2340.0,90.0,50.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.5272,63.0,746.2686567164179,16.0,0.46153846153846156,0
12.0,256.0,6000.0,80.0,6.83,1272.0,2800.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,3.5616,66.0,878.4773060029282,21.333333333333332,0.4542857142857143,1
12.0,256.0,7200.0,90.0,6.78,1224.0,2800.0,144.0,50.0,50.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.4272,100.0,1061.9469026548672,21.333333333333332,0.43714285714285717,2
12.0,256.0,6500.0,150.0,6.88,1440.0,3168.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,4.56192,100.0,944.7674418604652,21.333333333333332,0.45454545454545453,2
12.0,256.0,7700.0,100.0,6.78,1220.0,2712.0,144.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,3.30864,82.0,1135.693215339233,21.333333333333332,0.4498525073746313,2
8.0,256.0,6200.0,80.0,6.31,1440.0,3168.0,120.0,50.0,32.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.56192,82.0,982.56735340729,32.0,0.45454545454545453,2
8.0,128.0,5500.0,33.0,6.74,1080.0,2400.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,0.0,2.592,66.0,816.0237388724036,16.0,0.45,0
8.0,128.0,6000.0,45.0,6.72,1080.0,2400.0,120.0,50.0,8.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,2.592,58.0,892.8571428571429,16.0,0.45,0
4.0,128.0,5160.0,18.0,6.88,720.0,1640.0,120.0,50.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.1808,55.0,750.0,32.0,0.43902439024390244,0
4.0,128.0,5500.0,33.0,6.78,1080.0,2400.0,120.0,50.0,8.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,2.592,58.0,811.2094395280236,32.0,0.45,0
8.0,256.0,4500.0,30.0,6.9,1080.0,2640.0,120.0,50.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.8512,82.0,652.1739130434783,32.0,0.4090909090909091,2
12.0,256.0,5500.0,100.0,6.74,1240.0,2772.0,120.0,50.0,16.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.43728,66.0,816.0237388724036,21.333333333333332,0.44733044733044736,2
4.0,128.0,5100.0,45.0,6.67,720.0,1604.0,120.0,8.0,5.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.15488,13.0,764.6176911544228,32.0,0.4488778054862843,0
6.0,128.0,1800.0,45.0,3.92,1240.0,1080.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,1.3392,58.0,459.18367346938777,21.333333333333332,1.1481481481481481,2
12.0,256.0,4970.0,29.0,6.3,1080.0,2400.0,120.0,50.0,10.5,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,2.592,60.5,788.8888888888889,21.333333333333332,0.45,2
12.0,256.0,5630.0,80.0,6.59,1256.0,2760.0,120.0,50.0,32.0,3.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.46656,82.0,854.3247344461305,21.333333333333332,0.45507246376811594,2
8.0,256.0,4500.0,35.0,6.7,1080.0,2412.0,120.0,108.0,50.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,158.0,671.6417910447761,32.0,0.44776119402985076,1
8.0,256.0,5000.0,45.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.63088,140.0,737.4631268436578,32.0,0.4433497536945813,1
8.0,256.0,5000.0,45.0,6.78,1080.0,2436.0,144.0,108.0,32.0,3.1,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.63088,140.0,737.4631268436578,32.0,0.4433497536945813,1
6.0,64.0,5000.0,33.0,6.6,1080.0,2400.0,90.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,2.592,66.0,757.5757575757576,10.666666666666666,0.45,0
2.0,64.0,5000.0,10.0,6.6,720.0,1612.0,90.0,13.0,8.0,1.6,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.16064,21.0,757.5757575757576,32.0,0.4466501240694789,0
8.0,256.0,7500.0,67.0,8.8,1880.0,3008.0,165.0,13.0,8.0,3.73,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,5.65504,21.0,852.2727272727273,32.0,0.625,2
8.0,512.0,6720.0,30.0,6.67,1220.0,2712.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.30864,82.0,1007.496251874063,64.0,0.4498525073746313,2
6.0,128.0,5000.0,45.0,6.7,1080.0,2400.0,120.0,12.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.592,25.0,746.2686567164179,21.333333333333332,0.45,1
8.0,128.0,7000.0,45.0,6.78,1080.0,2460.0,120.0,108.0,8.0,2.2,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,2.6568,116.0,1032.448377581121,16.0,0.43902439024390244,0
12.0,512.0,6000.0,90.0,6.77,1080.0,2392.0,120.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.58336,100.0,886.2629246676514,42.666666666666664,0.451505016722408,2
6.0,128.0,5500.0,15.0,6.74,720.0,1600.0,90.0,13.0,5.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,0.0,1.152,18.0,816.0237388724036,21.333333333333332,0.45,0
8.0,128.0,6000.0,45.0,6.72,1080.0,2400.0,120.0,50.0,8.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,58.0,892.8571428571429,16.0,0.45,0
12.0,128.0,5000.0,45.0,6.3,1560.0,720.0,120.0,12.0,20.0,2.2,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.1232,32.0,793.6507936507936,10.666666666666666,2.1666666666666665,0
8.0,256.0,5600.0,90.0,6.77,1080.0,2392.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.58336,100.0,827.178729689808,32.0,0.451505016722408,2
8.0,256.0,5000.0,45.0,6.7,1080.0,2340.0,120.0,50.0,12.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.5272,62.0,746.2686567164179,32.0,0.46153846153846156,2
16.0,512.0,6000.0,120.0,6.85,1440.0,3200.0,120.0,200.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,4.608,232.0,875.9124087591241,32.0,0.45,2
8.0,128.0,5600.0,33.0,6.74,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,82.0,830.860534124629,16.0,0.45,1
8.0,256.0,5500.0,80.0,6.82,1084.0,2728.0,144.0,64.0,50.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,2.957152,114.0,806.4516129032257,32.0,0.3973607038123167,1
12.0,512.0,5000.0,45.0,6.9,1440.0,3120.0,120.0,200.0,12.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.4928,212.0,724.6376811594203,42.666666666666664,0.46153846153846156,2
16.0,512.0,6000.0,100.0,6.82,1440.0,3168.0,120.0,50.0,32.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.56192,82.0,879.7653958944281,32.0,0.45454545454545453,2
6.0,128.0,5160.0,18.0,6.88,720.0,1640.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.1808,58.0,750.0,21.333333333333332,0.43902439024390244,0
8.0,128.0,5000.0,18.0,6.67,720.0,1612.0,120.0,48.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.16064,56.0,749.6251874062968,16.0,0.4466501240694789,0
4.0,128.0,6000.0,45.0,6.67,720.0,1604.0,120.0,32.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.15488,40.0,899.5502248875563,32.0,0.4488778054862843,0
4.0,64.0,5500.0,15.0,6.74,720.0,1600.0,120.0,13.0,5.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,18.0,816.0237388724036,16.0,0.45,0
8.0,256.0,5000.0,30.0,6.78,1080.0,2388.0,120.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.57904,66.0,737.4631268436578,32.0,0.45226130653266333,2
8.0,256.0,3561.0,45.0,6.1,1179.0,2556.0,120.0,48.0,12.0,4.04,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,3.013524,60.0,583.7704918032787,32.0,0.4612676056338028,2
8.0,1.0,4685.0,45.0,6.9,1320.0,2868.0,120.0,48.0,12.0,4.05,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,3.78576,60.0,678.9855072463768,0.125,0.4602510460251046,2
6.0,128.0,5000.0,18.0,6.67,720.0,1600.0,120.0,108.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.152,116.0,749.6251874062968,21.333333333333332,0.45,0
12.0,256.0,5500.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,3.528,100.0,811.2094395280236,21.333333333333332,0.45,2
8.0,128.0,5500.0,80.0,6.78,1080.0,2392.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.58336,82.0,811.2094395280236,16.0,0.451505016722408,1
